;Nome DP;Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;LatW;LongW
156;007 DP - Lapa;ROUBO DE VEÍCULO;2,0;6,0;8,0;13;16,0;9,0;5,0;10,0;8;...;...;...;77,0;-23,5293;-46,6953
157;007 DP - Lapa;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5293;-46,6953
158;007 DP - Lapa;ROUBO DE CARGA;1,0;3,0;0,0;2;0,0;1,0;1,0;1,0;2;...;...;...;11,0;-23,5293;-46,6953
159;007 DP - Lapa;FURTO - OUTROS;232,0;340,0;348,0;343;310,0;279,0;274,0;278,0;242;...;...;...;2,646;-23,5293;-46,6953
160;007 DP - Lapa;FURTO DE VEÍCULO;71,0;82,0;88,0;98;105,0;102,0;100,0;115,0;81;...;...;...;842,0;-23,5293;-46,6953
161;008 DP - Brás;HOMICÍDIO DOLOSO (2);2,0;1,0;0,0;0;1,0;0,0;1,0;0,0;0;...;...;...;5,0;-23,5483;-46,5936
162;008 DP - Brás;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);2,0;1,0;0,0;0;1,0;0,0;1,0;0,0;0;...;...;...;5,0;-23,5483;-46,5936
163;008 DP - Brás;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
164;008 DP - Brás;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
165;008 DP - Brás;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;0,0;0,0;2;0,0;0,0;1,0;1,0;0;...;...;...;5,0;-23,5483;-46,5936
166;008 DP - Brás;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
167;008 DP - Brás;TENTATIVA DE HOMICÍDIO;1,0;0,0;0,0;0;2,0;0,0;0,0;0,0;1;...;...;...;4,0;-23,5483;-46,5936
168;008 DP - Brás;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;1,0;0;...;...;...;1,0;-23,5483;-46,5936
169;008 DP - Brás;LESÃO CORPORAL DOLOSA;21,0;19,0;23,0;24;28,0;26,0;23,0;30,0;25;...;...;...;219,0;-23,5483;-46,5936
170;008 DP - Brás;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;14,0;13,0;23,0;17;19,0;10,0;13,0;18,0;17;...;...;...;144,0;-23,5483;-46,5936
171;008 DP - Brás;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;2,0;1,0;2;3,0;3,0;1,0;0,0;1;...;...;...;14,0;-23,5483;-46,5936
172;008 DP - Brás;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
173;008 DP - Brás;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
174;008 DP - Brás;TOTAL DE ESTUPRO (4);0,0;3,0;3,0;2;1,0;0,0;2,0;0,0;0;...;...;...;11,0;-23,5483;-46,5936
175;008 DP - Brás;ESTUPRO;0,0;0,0;0,0;2;0,0;0,0;1,0;0,0;0;...;...;...;3,0;-23,5483;-46,5936
176;008 DP - Brás;ESTUPRO DE VULNERÁVEL;0,0;3,0;3,0;0;1,0;0,0;1,0;0,0;0;...;...;...;8,0;-23,5483;-46,5936
177;008 DP - Brás;TOTAL DE ROUBO - OUTROS (1);79,0;144,0;107,0;97;99,0;116,0;100,0;135,0;91;...;...;...;968,0;-23,5483;-46,5936
178;008 DP - Brás;ROUBO - OUTROS;78,0;138,0;105,0;95;96,0;109,0;99,0;134,0;91;...;...;...;945,0;-23,5483;-46,5936
179;008 DP - Brás;ROUBO DE VEÍCULO;5,0;3,0;1,0;5;5,0;2,0;6,0;6,0;4;...;...;...;37,0;-23,5483;-46,5936
180;008 DP - Brás;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5483;-46,5936
181;008 DP - Brás;ROUBO DE CARGA;1,0;6,0;2,0;2;3,0;7,0;1,0;1,0;0;...;...;...;23,0;-23,5483;-46,5936
182;008 DP - Brás;FURTO - OUTROS;329,0;412,0;381,0;372;370,0;340,0;355,0;403,0;372;...;...;...;3,334;-23,5483;-46,5936
183;008 DP - Brás;FURTO DE VEÍCULO;24,0;21,0;38,0;38;43,0;32,0;21,0;30,0;21;...;...;...;268,0;-23,5483;-46,5936
184;009 DP - Carandiru;HOMICÍDIO DOLOSO (2);2,0;0,0;1,0;0;1,0;0,0;0,0;1,0;0;...;...;...;5,0;-23,5031;-46,613
185;009 DP - Carandiru;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);2,0;0,0;2,0;0;1,0;0,0;0,0;1,0;0;...;...;...;6,0;-23,5031;-46,613
186;009 DP - Carandiru;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
187;009 DP - Carandiru;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
188;009 DP - Carandiru;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;0,0;1,0;0;3,0;0,0;0,0;0,0;1;...;...;...;6,0;-23,5031;-46,613
189;009 DP - Carandiru;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
190;009 DP - Carandiru;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;0;0,0;1,0;0,0;1,0;0;...;...;...;2,0;-23,5031;-46,613
191;009 DP - Carandiru;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
192;009 DP - Carandiru;LESÃO CORPORAL DOLOSA;20,0;32,0;23,0;22;20,0;14,0;22,0;17,0;22;...;...;...;192,0;-23,5031;-46,613
193;009 DP - Carandiru;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;15,0;17,0;19,0;22;18,0;13,0;12,0;13,0;14;...;...;...;143,0;-23,5031;-46,613
194;009 DP - Carandiru;LESÃO CORPORAL CULPOSA - OUTRAS;2,0;4,0;1,0;2;3,0;5,0;4,0;2,0;1;...;...;...;24,0;-23,5031;-46,613
195;009 DP - Carandiru;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
196;009 DP - Carandiru;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
197;009 DP - Carandiru;TOTAL DE ESTUPRO (4);1,0;3,0;1,0;3;3,0;3,0;1,0;2,0;0;...;...;...;17,0;-23,5031;-46,613
198;009 DP - Carandiru;ESTUPRO;0,0;1,0;1,0;1;2,0;2,0;0,0;1,0;0;...;...;...;8,0;-23,5031;-46,613
199;009 DP - Carandiru;ESTUPRO DE VULNERÁVEL;1,0;2,0;0,0;2;1,0;1,0;1,0;1,0;0;...;...;...;9,0;-23,5031;-46,613
200;009 DP - Carandiru;TOTAL DE ROUBO - OUTROS (1);97,0;117,0;128,0;123;161,0;124,0;103,0;120,0;102;...;...;...;1,075;-23,5031;-46,613
201;009 DP - Carandiru;ROUBO - OUTROS;92,0;112,0;123,0;120;157,0;120,0;102,0;119,0;101;...;...;...;1,046;-23,5031;-46,613
202;009 DP - Carandiru;ROUBO DE VEÍCULO;4,0;2,0;8,0;11;8,0;7,0;9,0;10,0;6;...;...;...;65,0;-23,5031;-46,613
203;009 DP - Carandiru;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5031;-46,613
204;009 DP - Carandiru;ROUBO DE CARGA;5,0;5,0;5,0;3;4,0;4,0;1,0;1,0;1;...;...;...;29,0;-23,5031;-46,613
205;009 DP - Carandiru;FURTO - OUTROS;257,0;252,0;297,0;335;390,0;308,0;303,0;338,0;414;...;...;...;2,894;-23,5031;-46,613
206;009 DP - Carandiru;FURTO DE VEÍCULO;40,0;46,0;45,0;50;61,0;37,0;81,0;96,0;83;...;...;...;539,0;-23,5031;-46,613
207;010 DP - Penha de França;HOMICÍDIO DOLOSO (2);0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5254;-46,5568
208;010 DP - Penha de França;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5254;-46,5568
209;010 DP - Penha de França;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
210;010 DP - Penha de França;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
211;010 DP - Penha de França;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;1,0;0,0;0;0,0;0,0;0,0;0,0;2;...;...;...;3,0;-23,5254;-46,5568
212;010 DP - Penha de França;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
213;010 DP - Penha de França;TENTATIVA DE HOMICÍDIO;0,0;0,0;1,0;1;0,0;0,0;1,0;0,0;0;...;...;...;3,0;-23,5254;-46,5568
214;010 DP - Penha de França;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
215;010 DP - Penha de França;LESÃO CORPORAL DOLOSA;39,0;29,0;29,0;35;34,0;32,0;21,0;23,0;27;...;...;...;269,0;-23,5254;-46,5568
216;010 DP - Penha de França;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;13,0;19,0;18,0;22;21,0;18,0;20,0;20,0;17;...;...;...;168,0;-23,5254;-46,5568
217;010 DP - Penha de França;LESÃO CORPORAL CULPOSA - OUTRAS;3,0;1,0;1,0;2;3,0;1,0;2,0;0,0;2;...;...;...;15,0;-23,5254;-46,5568
218;010 DP - Penha de França;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
219;010 DP - Penha de França;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
220;010 DP - Penha de França;TOTAL DE ESTUPRO (4);6,0;3,0;4,0;4;1,0;1,0;4,0;4,0;3;...;...;...;30,0;-23,5254;-46,5568
221;010 DP - Penha de França;ESTUPRO;1,0;1,0;1,0;1;0,0;0,0;0,0;2,0;2;...;...;...;8,0;-23,5254;-46,5568
222;010 DP - Penha de França;ESTUPRO DE VULNERÁVEL;5,0;2,0;3,0;3;1,0;1,0;4,0;2,0;1;...;...;...;22,0;-23,5254;-46,5568
223;010 DP - Penha de França;TOTAL DE ROUBO - OUTROS (1);89,0;78,0;80,0;107;100,0;119,0;114,0;116,0;123;...;...;...;926,0;-23,5254;-46,5568
224;010 DP - Penha de França;ROUBO - OUTROS;86,0;78,0;78,0;103;98,0;117,0;110,0;112,0;120;...;...;...;902,0;-23,5254;-46,5568
225;010 DP - Penha de França;ROUBO DE VEÍCULO;9,0;23,0;13,0;17;17,0;11,0;18,0;12,0;8;...;...;...;128,0;-23,5254;-46,5568
226;010 DP - Penha de França;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5254;-46,5568
227;010 DP - Penha de França;ROUBO DE CARGA;3,0;0,0;2,0;4;2,0;2,0;4,0;4,0;3;...;...;...;24,0;-23,5254;-46,5568
228;010 DP - Penha de França;FURTO - OUTROS;182,0;147,0;200,0;164;185,0;169,0;179,0;181,0;171;...;...;...;1,578;-23,5254;-46,5568
229;010 DP - Penha de França;FURTO DE VEÍCULO;89,0;91,0;76,0;65;87,0;99,0;85,0;86,0;65;...;...;...;743,0;-23,5254;-46,5568
230;011 DP - Santo Amaro;HOMICÍDIO DOLOSO (2);0,0;0,0;2,0;1;0,0;1,0;0,0;0,0;0;...;...;...;4,0;-23,6469;-46,7072
231;011 DP - Santo Amaro;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;2,0;1;0,0;1,0;0,0;0,0;0;...;...;...;4,0;-23,6469;-46,7072
232;011 DP - Santo Amaro;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6469;-46,7072
233;011 DP - Santo Amaro;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6469;-46,7072
234;011 DP - Santo Amaro;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;1,0;0;1,0;0,0;1,0;1,0;0;...;...;...;4,0;-23,6469;-46,7072
235;011 DP - Santo Amaro;HOMICÍDIO CULPOSO OUTROS;1,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,6469;-46,7072
236;011 DP - Santo Amaro;TENTATIVA DE HOMICÍDIO;0,0;1,0;1,0;0;4,0;1,0;3,0;0,0;0;...;...;...;10,0;-23,6469;-46,7072
237;011 DP - Santo Amaro;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6469;-46,7072
238;011 DP - Santo Amaro;LESÃO CORPORAL DOLOSA;23,0;29,0;22,0;23;19,0;21,0;17,0;26,0;32;...;...;...;212,0;-23,6469;-46,7072
239;011 DP - Santo Amaro;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;19,0;19,0;15,0;18;23,0;16,0;20,0;13,0;25;...;...;...;168,0;-23,6469;-46,7072
240;011 DP - Santo Amaro;LESÃO CORPORAL CULPOSA - OUTRAS;0,0;9,0;0,0;0;0,0;2,0;2,0;1,0;1;...;...;...;15,0;-23,6469;-46,7072
241;011 DP - Santo Amaro;LATROCÍNIO;0,0;0,0;0,0;0;1,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,6469;-46,7072
242;011 DP - Santo Amaro;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;1,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,6469;-46,7072
243;011 DP - Santo Amaro;TOTAL DE ESTUPRO (4);1,0;2,0;1,0;5;0,0;1,0;0,0;1,0;4;...;...;...;15,0;-23,6469;-46,7072
244;011 DP - Santo Amaro;ESTUPRO;1,0;2,0;1,0;4;0,0;0,0;0,0;1,0;3;...;...;...;12,0;-23,6469;-46,7072
245;011 DP - Santo Amaro;ESTUPRO DE VULNERÁVEL;0,0;0,0;0,0;1;0,0;1,0;0,0;0,0;1;...;...;...;3,0;-23,6469;-46,7072
246;011 DP - Santo Amaro;TOTAL DE ROUBO - OUTROS (1);150,0;171,0;223,0;229;190,0;177,0;176,0;186,0;163;...;...;...;1,665;-23,6469;-46,7072
247;011 DP - Santo Amaro;ROUBO - OUTROS;150,0;171,0;220,0;229;189,0;176,0;176,0;186,0;163;...;...;...;1,66;-23,6469;-46,7072
248;011 DP - Santo Amaro;ROUBO DE VEÍCULO;10,0;12,0;16,0;16;15,0;13,0;17,0;10,0;16;...;...;...;125,0;-23,6469;-46,7072
249;011 DP - Santo Amaro;ROUBO A BANCO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,6469;-46,7072
250;011 DP - Santo Amaro;ROUBO DE CARGA;0,0;0,0;3,0;0;1,0;1,0;0,0;0,0;0;...;...;...;5,0;-23,6469;-46,7072
251;011 DP - Santo Amaro;FURTO - OUTROS;385,0;387,0;379,0;487;482,0;406,0;394,0;426,0;339;...;...;...;3,685;-23,6469;-46,7072
252;011 DP - Santo Amaro;FURTO DE VEÍCULO;33,0;34,0;28,0;56;62,0;48,0;57,0;79,0;55;...;...;...;452,0;-23,6469;-46,7072
253;012 DP - Pari;HOMICÍDIO DOLOSO (2);1,0;0,0;0,0;0;1,0;0,0;0,0;1,0;2;...;...;...;5,0;-23,5296;-46,613
254;012 DP - Pari;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;0,0;0,0;0;1,0;0,0;0,0;2,0;2;...;...;...;6,0;-23,5296;-46,613
255;012 DP - Pari;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5296;-46,613
256;012 DP - Pari;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5296;-46,613
257;012 DP - Pari;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5296;-46,613
258;012 DP - Pari;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5296;-46,613
259;012 DP - Pari;TENTATIVA DE HOMICÍDIO;2,0;1,0;1,0;2;0,0;0,0;0,0;0,0;1;...;...;...;7,0;-23,5296;-46,613
260;012 DP - Pari;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5296;-46,613
261;012 DP - Pari;LESÃO CORPORAL DOLOSA;6,0;16,0;37,0;39;34,0;39,0;32,0;32,0;31;...;...;...;266,0;-23,5296;-46,613
262;012 DP - Pari;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;14,0;8,0;18,0;17;22,0;21,0;19,0;21,0;19;...;...;...;159,0;-23,5296;-46,613
263;012 DP - Pari;LESÃO CORPORAL CULPOSA - OUTRAS;2,0;2,0;2,0;2;2,0;0,0;0,0;1,0;0;...;...;...;11,0;-23,5296;-46,613
264;012 DP - Pari;LATROCÍNIO;1,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;2,0;-23,5296;-46,613
265;012 DP - Pari;Nº DE VÍTIMAS EM LATROCÍNIO;1,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;2,0;-23,5296;-46,613
266;012 DP - Pari;TOTAL DE ESTUPRO (4);2,0;1,0;2,0;1;1,0;1,0;1,0;0,0;0;...;...;...;9,0;-23,5296;-46,613
267;012 DP - Pari;ESTUPRO;2,0;0,0;2,0;0;1,0;1,0;1,0;0,0;0;...;...;...;7,0;-23,5296;-46,613
268;012 DP - Pari;ESTUPRO DE VULNERÁVEL;0,0;1,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5296;-46,613
269;012 DP - Pari;TOTAL DE ROUBO - OUTROS (1);160,0;141,0;185,0;138;151,0;210,0;168,0;188,0;156;...;...;...;1,497;-23,5296;-46,613
270;012 DP - Pari;ROUBO - OUTROS;149,0;129,0;170,0;119;142,0;196,0;153,0;177,0;151;...;...;...;1,386;-23,5296;-46,613
271;012 DP - Pari;ROUBO DE VEÍCULO;7,0;8,0;4,0;3;6,0;8,0;5,0;4,0;5;...;...;...;50,0;-23,5296;-46,613
272;012 DP - Pari;ROUBO A BANCO;0,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5296;-46,613
273;012 DP - Pari;ROUBO DE CARGA;11,0;11,0;15,0;19;9,0;14,0;15,0;11,0;5;...;...;...;110,0;-23,5296;-46,613
274;012 DP - Pari;FURTO - OUTROS;530,0;402,0;593,0;506;528,0;604,0;535,0;464,0;543;...;...;...;4,705;-23,5296;-46,613
275;012 DP - Pari;FURTO DE VEÍCULO;27,0;17,0;25,0;21;16,0;24,0;30,0;35,0;31;...;...;...;226,0;-23,5296;-46,613
276;013 DP - Casa Verde;HOMICÍDIO DOLOSO (2);1,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5005;-46,6495
277;013 DP - Casa Verde;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0;...;...;...;2,0;-23,5005;-46,6495
278;013 DP - Casa Verde;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5005;-46,6495
279;013 DP - Casa Verde;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5005;-46,6495
280;013 DP - Casa Verde;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0,0;1,0;2,0;1;1,0;0,0;0,0;0,0;0;...;...;...;5,0;-23,5005;-46,6495
281;013 DP - Casa Verde;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5005;-46,6495
282;013 DP - Casa Verde;TENTATIVA DE HOMICÍDIO;0,0;1,0;1,0;1;0,0;1,0;0,0;0,0;0;...;...;...;4,0;-23,5005;-46,6495
283;013 DP - Casa Verde;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5005;-46,6495
284;013 DP - Casa Verde;LESÃO CORPORAL DOLOSA;29,0;50,0;79,0;33;29,0;31,0;29,0;30,0;20;...;...;...;330,0;-23,5005;-46,6495
285;013 DP - Casa Verde;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;13,0;17,0;37,0;11;23,0;28,0;25,0;19,0;22;...;...;...;195,0;-23,5005;-46,6495
286;013 DP - Casa Verde;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;1,0;5,0;9;2,0;2,0;3,0;4,0;11;...;...;...;38,0;-23,5005;-46,6495
287;013 DP - Casa Verde;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;1,0;-23,5005;-46,6495
288;013 DP - Casa Verde;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1;...;...;...;1,0;-23,5005;-46,6495
289;013 DP - Casa Verde;TOTAL DE ESTUPRO (4);0,0;0,0;2,0;3;4,0;1,0;1,0;4,0;2;...;...;...;17,0;-23,5005;-46,6495
290;013 DP - Casa Verde;ESTUPRO;0,0;0,0;1,0;1;4,0;1,0;1,0;1,0;0;...;...;...;9,0;-23,5005;-46,6495
291;013 DP - Casa Verde;ESTUPRO DE VULNERÁVEL;0,0;0,0;1,0;2;0,0;0,0;0,0;3,0;2;...;...;...;8,0;-23,5005;-46,6495
292;013 DP - Casa Verde;TOTAL DE ROUBO - OUTROS (1);92,0;116,0;124,0;105;116,0;154,0;100,0;116,0;116;...;...;...;1,039;-23,5005;-46,6495
293;013 DP - Casa Verde;ROUBO - OUTROS;89,0;114,0;122,0;101;112,0;153,0;97,0;114,0;115;...;...;...;1,017;-23,5005;-46,6495
294;013 DP - Casa Verde;ROUBO DE VEÍCULO;11,0;14,0;29,0;25;15,0;20,0;10,0;19,0;23;...;...;...;166,0;-23,5005;-46,6495
295;013 DP - Casa Verde;ROUBO A BANCO;1,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;1,0;-23,5005;-46,6495
296;013 DP - Casa Verde;ROUBO DE CARGA;2,0;2,0;2,0;4;4,0;1,0;3,0;2,0;1;...;...;...;21,0;-23,5005;-46,6495
297;013 DP - Casa Verde;FURTO - OUTROS;239,0;283,0;253,0;278;376,0;351,0;276,0;302,0;256;...;...;...;2,614;-23,5005;-46,6495
298;013 DP - Casa Verde;FURTO DE VEÍCULO;31,0;39,0;40,0;50;47,0;42,0;71,0;52,0;44;...;...;...;416,0;-23,5005;-46,6495
299;014 DP - Pinheiros;HOMICÍDIO DOLOSO (2);0,0;0,0;1,0;0;1,0;0,0;2,0;0,0;0;...;...;...;4,0;-23,5619;-46,6914
300;014 DP - Pinheiros;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0,0;0,0;1,0;0;1,0;0,0;2,0;0,0;0;...;...;...;4,0;-23,5619;-46,6914
301;014 DP - Pinheiros;HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
302;014 DP - Pinheiros;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
303;014 DP - Pinheiros;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;1,0;0,0;1,0;0;0,0;1,0;0,0;0,0;0;...;...;...;3,0;-23,5619;-46,6914
304;014 DP - Pinheiros;HOMICÍDIO CULPOSO OUTROS;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
305;014 DP - Pinheiros;TENTATIVA DE HOMICÍDIO;0,0;0,0;0,0;1;0,0;0,0;1,0;0,0;0;...;...;...;2,0;-23,5619;-46,6914
306;014 DP - Pinheiros;LESÃO CORPORAL SEGUIDA DE MORTE;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
307;014 DP - Pinheiros;LESÃO CORPORAL DOLOSA;22,0;27,0;36,0;22;26,0;28,0;35,0;15,0;20;...;...;...;231,0;-23,5619;-46,6914
308;014 DP - Pinheiros;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;22,0;18,0;26,0;11;15,0;25,0;23,0;21,0;13;...;...;...;174,0;-23,5619;-46,6914
309;014 DP - Pinheiros;LESÃO CORPORAL CULPOSA - OUTRAS;1,0;3,0;4,0;6;7,0;1,0;0,0;0,0;0;...;...;...;22,0;-23,5619;-46,6914
310;014 DP - Pinheiros;LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
311;014 DP - Pinheiros;Nº DE VÍTIMAS EM LATROCÍNIO;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;...;...;...;0,0;-23,5619;-46,6914
312;014 DP - Pinheiros;TOTAL DE ESTUPRO (4);3,0;2,0;1,0;2;1,0;2,0;0,0;1,0;2;...;...;...;14,0;-23,5619;-46,6914
313;014 DP - Pinheiros;ESTUPRO;2,0;1,0;1,0;1;1,0;0,0;0,0;0,0;0;...;...;...;6,0;-23,5619;-46,6914
